Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Price,PER,EPS,MarketCap,EPS_Growth,PEG,Error,Links
058400,KNN,73.6,68.6,69.5,88.5,67.8,798.0,13.76,58.0,1057.0,1.3333333333333335,10.319999999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/058400/total"" target=""_blank"">Naver Mobile</a>"
352090,스톰테크,73.6,50.0,71.2,98.3,74.9,3600.0,8.96,402.0,967.0,-44.390243902439025,,,"<a href=""https://m.stock.naver.com/domestic/stock/352090/total"" target=""_blank"">Naver Mobile</a>"
327260,RF머트리얼즈,73.55,100.0,49.6,91.1,53.5,39400.0,4925.0,8.0,3326.0,100.0,49.25,,"<a href=""https://m.stock.naver.com/domestic/stock/327260/total"" target=""_blank"">Naver Mobile</a>"
112040,위메이드,73.525,83.3,78.9,56.9,75.0,27600.0,4.48,6167.0,9370.0,2236.7346938775513,0.002002919708029197,,"<a href=""https://m.stock.naver.com/domestic/stock/112040/total"" target=""_blank"">Naver Mobile</a>"
059210,메타바이오메드,73.5,87.1,78.7,81.2,47.0,5070.0,6.98,726.0,1424.0,20.26143790849673,0.3444967741935484,,"<a href=""https://m.stock.naver.com/domestic/stock/059210/total"" target=""_blank"">Naver Mobile</a>"
207760,미스터블루,73.47500000000001,84.9,43.5,81.7,83.8,1210.0,,-135.0,1005.0,52.76595744680851,,,"<a href=""https://m.stock.naver.com/domestic/stock/207760/total"" target=""_blank"">Naver Mobile</a>"
041930,동아화성,73.475,73.7,60.5,80.3,79.4,6750.0,4.27,1582.0,1066.0,87.96992481203007,0.04853931623931624,,"<a href=""https://m.stock.naver.com/domestic/stock/041930/total"" target=""_blank"">Naver Mobile</a>"
041830,인바디,73.475,67.7,77.2,98.8,50.2,34250.0,14.16,2419.0,4617.0,3.1446540880503147,4.50288,,"<a href=""https://m.stock.naver.com/domestic/stock/041830/total"" target=""_blank"">Naver Mobile</a>"
086670,비엠티,73.45,91.9,73.5,81.5,46.9,13210.0,5.62,2351.0,1311.0,1442.857142857143,0.003895049504950495,,"<a href=""https://m.stock.naver.com/domestic/stock/086670/total"" target=""_blank"">Naver Mobile</a>"
208860,엔지스테크널러지,73.45,100.0,62.2,59.3,72.3,1725.0,8.94,193.0,586.0,69.44444444444444,0.128736,,"<a href=""https://m.stock.naver.com/domestic/stock/208860/total"" target=""_blank"">Naver Mobile</a>"
473050,유안타제15호스팩,73.43333333333334,92.2,46.4,81.7,,2070.0,48.14,43.0,145.0,100.0,0.4814,,"<a href=""https://m.stock.naver.com/domestic/stock/473050/total"" target=""_blank"">Naver Mobile</a>"
133750,메가엠디,73.42500000000001,66.7,66.4,73.1,87.5,1925.0,11.96,161.0,451.0,90.0,0.1328888888888889,,"<a href=""https://m.stock.naver.com/domestic/stock/133750/total"" target=""_blank"">Naver Mobile</a>"
048430,유라테크,73.375,55.1,62.7,90.1,85.6,8370.0,7.02,1193.0,964.0,4.545454545454546,1.5443999999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/048430/total"" target=""_blank"">Naver Mobile</a>"
468760,유진스팩10호,73.35,100.0,61.7,81.7,50.0,2115.0,62.21,34.0,90.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/468760/total"" target=""_blank"">Naver Mobile</a>"
469900,하나31호스팩,73.35,100.0,61.7,81.7,50.0,2100.0,63.64,33.0,118.0,-50.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/469900/total"" target=""_blank"">Naver Mobile</a>"
347860,알체라,73.33333333333333,100.0,40.0,80.0,,1769.0,,-20.0,685.0,96.20253164556962,,,"<a href=""https://m.stock.naver.com/domestic/stock/347860/total"" target=""_blank"">Naver Mobile</a>"
465480,인스피언,73.3,,66.4,77.5,76.0,5260.0,10.4,506.0,533.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/465480/total"" target=""_blank"">Naver Mobile</a>"
297890,HB솔루션,73.275,77.7,67.7,67.4,80.3,2300.0,8.95,257.0,1682.0,24.161073825503358,0.3704305555555555,,"<a href=""https://m.stock.naver.com/domestic/stock/297890/total"" target=""_blank"">Naver Mobile</a>"
089140,넥스턴바이오,73.25,100.0,55.5,67.5,70.0,2620.0,,-103.0,391.0,99.59839357429718,,,"<a href=""https://m.stock.naver.com/domestic/stock/089140/total"" target=""_blank"">Naver Mobile</a>"
188260,세니젠,73.225,83.3,40.0,82.0,87.6,1772.0,,-718.0,128.0,71.09375,,,"<a href=""https://m.stock.naver.com/domestic/stock/188260/total"" target=""_blank"">Naver Mobile</a>"
237690,에스티팜,73.225,90.6,70.1,85.7,46.5,146700.0,80.25,1828.0,3468.0,14.241486068111456,5.634945652173912,,"<a href=""https://m.stock.naver.com/domestic/stock/237690/total"" target=""_blank"">Naver Mobile</a>"
402490,그린리소스,73.125,83.3,66.0,71.1,72.1,9740.0,13.06,746.0,1613.0,186.04651162790697,0.07019750000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/402490/total"" target=""_blank"">Naver Mobile</a>"
072770,율호,73.1,100.0,40.0,71.4,81.0,798.0,,-229.0,663.0,-4200.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/072770/total"" target=""_blank"">Naver Mobile</a>"
033640,네패스,73.1,88.0,60.1,63.7,80.6,17580.0,24.45,719.0,4054.0,111.97691197691198,0.21834858247422678,,"<a href=""https://m.stock.naver.com/domestic/stock/033640/total"" target=""_blank"">Naver Mobile</a>"
357780,솔브레인,73.1,55.7,64.0,98.3,74.4,398000.0,45.97,8658.0,3959.0,-52.73492286115007,,,"<a href=""https://m.stock.naver.com/domestic/stock/357780/total"" target=""_blank"">Naver Mobile</a>"
065500,오리엔트정공,73.075,83.3,44.2,67.9,96.9,2535.0,253.5,10.0,805.0,102.98507462686568,2.4615217391304345,,"<a href=""https://m.stock.naver.com/domestic/stock/065500/total"" target=""_blank"">Naver Mobile</a>"
054410,케이피티유,73.075,81.5,52.4,74.5,83.9,3615.0,10.86,333.0,207.0,-5.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/054410/total"" target=""_blank"">Naver Mobile</a>"
332290,누보,73.05,96.8,57.8,74.9,62.7,1257.0,12.09,104.0,502.0,357.14285714285717,0.033852,,"<a href=""https://m.stock.naver.com/domestic/stock/332290/total"" target=""_blank"">Naver Mobile</a>"
151860,KG에코솔루션,73.05,88.8,48.9,72.6,81.9,6690.0,4.24,1576.0,3185.0,85.67961165048543,0.04948668555240794,,"<a href=""https://m.stock.naver.com/domestic/stock/151860/total"" target=""_blank"">Naver Mobile</a>"
036180,지더블유바이텍,73.05,83.3,73.2,48.2,87.5,577.0,,-46.0,539.0,219.77401129943505,,,"<a href=""https://m.stock.naver.com/domestic/stock/036180/total"" target=""_blank"">Naver Mobile</a>"
001540,안국약품,73.0,78.9,62.1,89.9,61.1,8820.0,11.65,757.0,1150.0,-30.76923076923077,,,"<a href=""https://m.stock.naver.com/domestic/stock/001540/total"" target=""_blank"">Naver Mobile</a>"
080580,오킨스전자,73.0,100.0,51.6,70.5,69.9,15090.0,359.29,42.0,3106.0,400.0,0.898225,,"<a href=""https://m.stock.naver.com/domestic/stock/080580/total"" target=""_blank"">Naver Mobile</a>"
033290,코웰패션,73.0,83.3,51.6,69.6,87.5,2270.0,5.81,391.0,1275.0,-12.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/033290/total"" target=""_blank"">Naver Mobile</a>"
039290,인포뱅크,73.0,83.3,43.2,78.9,86.6,5490.0,140.77,39.0,477.0,104.6875,1.344668656716418,,"<a href=""https://m.stock.naver.com/domestic/stock/039290/total"" target=""_blank"">Naver Mobile</a>"
054540,삼영엠텍,72.97500000000001,83.5,69.4,82.7,56.3,13320.0,20.21,659.0,1732.0,26.865671641791046,0.7522611111111112,,"<a href=""https://m.stock.naver.com/domestic/stock/054540/total"" target=""_blank"">Naver Mobile</a>"
102120,어보브반도체,72.95,83.3,57.5,74.5,76.5,12000.0,18.81,638.0,2134.0,575.0,0.032713043478260866,,"<a href=""https://m.stock.naver.com/domestic/stock/102120/total"" target=""_blank"">Naver Mobile</a>"
265520,AP시스템,72.95,50.0,69.7,93.4,78.7,21650.0,10.02,2161.0,3258.0,-37.61814744801512,,,"<a href=""https://m.stock.naver.com/domestic/stock/265520/total"" target=""_blank"">Naver Mobile</a>"
484130,하나34호스팩,72.93333333333334,,71.3,97.5,50.0,2095.0,,-22.0,95.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/484130/total"" target=""_blank"">Naver Mobile</a>"
012620,원일특강,72.925,83.8,50.8,86.5,70.6,9100.0,4.58,1989.0,400.0,40.32258064516129,0.113584,,"<a href=""https://m.stock.naver.com/domestic/stock/012620/total"" target=""_blank"">Naver Mobile</a>"
109820,진매트릭스,72.925,84.6,51.0,84.4,71.7,2460.0,,-62.0,502.0,66.66666666666666,,,"<a href=""https://m.stock.naver.com/domestic/stock/109820/total"" target=""_blank"">Naver Mobile</a>"
199820,제일일렉트릭,72.9,86.1,56.4,85.4,63.7,10740.0,22.24,483.0,2386.0,20.224719101123593,1.0996444444444444,,"<a href=""https://m.stock.naver.com/domestic/stock/199820/total"" target=""_blank"">Naver Mobile</a>"
065150,대산F&B,72.9,83.3,43.8,77.2,87.3,145.0,,-31.0,231.0,99.94305521168606,,,"<a href=""https://m.stock.naver.com/domestic/stock/065150/total"" target=""_blank"">Naver Mobile</a>"
372800,아이티아이즈,72.875,81.4,49.8,61.5,98.8,5030.0,,-875.0,354.0,-70.96774193548387,,,"<a href=""https://m.stock.naver.com/domestic/stock/372800/total"" target=""_blank"">Naver Mobile</a>"
036640,HRS,72.85000000000001,53.7,81.6,98.8,57.3,5220.0,5.67,920.0,854.0,3.4482758620689653,1.6443,,"<a href=""https://m.stock.naver.com/domestic/stock/036640/total"" target=""_blank"">Naver Mobile</a>"
051500,CJ프레시웨이,72.85,78.9,56.5,63.5,92.5,33750.0,7.01,4814.0,4007.0,196.37305699481865,0.035697361477572555,,"<a href=""https://m.stock.naver.com/domestic/stock/051500/total"" target=""_blank"">Naver Mobile</a>"
336060,웨이버스,72.825,66.7,54.4,78.4,91.8,1016.0,23.09,44.0,489.0,-40.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/336060/total"" target=""_blank"">Naver Mobile</a>"
036190,금화피에스시,72.82499999999999,63.9,61.8,97.1,68.5,33850.0,7.03,4816.0,2031.0,-34.31818181818182,,,"<a href=""https://m.stock.naver.com/domestic/stock/036190/total"" target=""_blank"">Naver Mobile</a>"
008370,원풍,72.80000000000001,58.7,66.5,90.6,75.4,4845.0,8.5,570.0,581.0,1.4925373134328357,5.695,,"<a href=""https://m.stock.naver.com/domestic/stock/008370/total"" target=""_blank"">Naver Mobile</a>"
199730,바이오인프라,72.8,,,72.8,,4600.0,,-1157.0,224.0,-468.42105263157896,,,"<a href=""https://m.stock.naver.com/domestic/stock/199730/total"" target=""_blank"">Naver Mobile</a>"
053160,프리엠스,72.775,97.8,48.2,77.7,67.4,6910.0,115.17,60.0,415.0,137.5,0.8376,,"<a href=""https://m.stock.naver.com/domestic/stock/053160/total"" target=""_blank"">Naver Mobile</a>"
352910,오비고,72.725,97.2,42.5,83.0,68.2,5100.0,,-89.0,645.0,42.10526315789473,,,"<a href=""https://m.stock.naver.com/domestic/stock/352910/total"" target=""_blank"">Naver Mobile</a>"
950200,소마젠,72.675,100.0,42.5,73.1,75.1,3780.0,,-218.0,727.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/950200/total"" target=""_blank"">Naver Mobile</a>"
099750,이지케어텍,72.675,50.0,62.4,94.8,83.5,9080.0,41.65,218.0,1240.0,-18.91891891891892,,,"<a href=""https://m.stock.naver.com/domestic/stock/099750/total"" target=""_blank"">Naver Mobile</a>"
099320,쎄트렉아이,72.64999999999999,79.3,55.4,88.2,67.7,190500.0,171.01,1114.0,2862.0,-72.686230248307,,,"<a href=""https://m.stock.naver.com/domestic/stock/099320/total"" target=""_blank"">Naver Mobile</a>"
051390,YW,72.625,50.0,83.5,80.4,76.6,3950.0,10.26,385.0,449.0,-6.382978723404255,,,"<a href=""https://m.stock.naver.com/domestic/stock/051390/total"" target=""_blank"">Naver Mobile</a>"
037330,인지디스플레,72.625,85.2,48.0,69.9,87.4,1461.0,31.76,46.0,641.0,133.33333333333331,0.23820000000000005,,"<a href=""https://m.stock.naver.com/domestic/stock/037330/total"" target=""_blank"">Naver Mobile</a>"
036630,세종텔레콤,72.60000000000001,80.4,42.5,79.7,87.8,7910.0,,-257.0,791.0,22.105263157894736,,,"<a href=""https://m.stock.naver.com/domestic/stock/036630/total"" target=""_blank"">Naver Mobile</a>"
113810,디젠스,72.575,54.5,62.7,86.9,86.2,719.0,6.66,108.0,235.0,-7.6923076923076925,,,"<a href=""https://m.stock.naver.com/domestic/stock/113810/total"" target=""_blank"">Naver Mobile</a>"
005290,동진쎄미켐,72.575,50.0,74.0,93.8,72.5,51500.0,24.99,2061.0,26478.0,-25.24682651622003,,,"<a href=""https://m.stock.naver.com/domestic/stock/005290/total"" target=""_blank"">Naver Mobile</a>"
053620,태양,72.55000000000001,66.7,63.9,86.2,73.4,6820.0,4.01,1700.0,587.0,239.53488372093022,0.016740776699029125,,"<a href=""https://m.stock.naver.com/domestic/stock/053620/total"" target=""_blank"">Naver Mobile</a>"
024800,유성티엔에스,72.55000000000001,66.7,68.4,76.2,78.9,3585.0,3.16,1135.0,1328.0,-2.097902097902098,,,"<a href=""https://m.stock.naver.com/domestic/stock/024800/total"" target=""_blank"">Naver Mobile</a>"
096240,크레버스,72.525,66.7,69.4,61.4,92.6,10740.0,7.96,1349.0,1175.0,134.375,0.05923720930232558,,"<a href=""https://m.stock.naver.com/domestic/stock/096240/total"" target=""_blank"">Naver Mobile</a>"
311390,네오크레마,72.525,83.3,64.5,84.5,57.8,5110.0,18.06,283.0,647.0,-16.666666666666664,,,"<a href=""https://m.stock.naver.com/domestic/stock/311390/total"" target=""_blank"">Naver Mobile</a>"
026150,특수건설,72.5,66.7,56.6,73.7,93.0,7060.0,10.28,687.0,1239.0,650.0,0.015815384615384613,,"<a href=""https://m.stock.naver.com/domestic/stock/026150/total"" target=""_blank"">Naver Mobile</a>"
069140,누리플랜,72.47500000000001,77.4,72.2,67.5,72.8,2870.0,5.24,548.0,413.0,-40.49586776859504,,,"<a href=""https://m.stock.naver.com/domestic/stock/069140/total"" target=""_blank"">Naver Mobile</a>"
126880,제이엔케이글로벌,72.45,80.7,53.6,78.2,77.3,3840.0,11.0,349.0,891.0,-89.95098039215686,,,"<a href=""https://m.stock.naver.com/domestic/stock/126880/total"" target=""_blank"">Naver Mobile</a>"
048470,대동스틸,72.4,83.3,44.0,86.2,76.1,3405.0,19.57,174.0,340.0,156.66666666666666,0.12491489361702128,,"<a href=""https://m.stock.naver.com/domestic/stock/048470/total"" target=""_blank"">Naver Mobile</a>"
067990,도이치모터스,72.4,97.8,45.8,56.1,89.9,4390.0,33.51,131.0,1281.0,3800.0,0.008818421052631578,,"<a href=""https://m.stock.naver.com/domestic/stock/067990/total"" target=""_blank"">Naver Mobile</a>"
083450,GST,72.39999999999999,51.6,76.6,95.7,65.7,28550.0,12.36,2309.0,5262.0,-8.76068376068376,,,"<a href=""https://m.stock.naver.com/domestic/stock/083450/total"" target=""_blank"">Naver Mobile</a>"
036800,나이스정보통신,72.35,92.5,60.4,80.0,56.5,25850.0,5.73,4512.0,2585.0,47.868852459016395,0.11970205479452055,,"<a href=""https://m.stock.naver.com/domestic/stock/036800/total"" target=""_blank"">Naver Mobile</a>"
041440,현대에버다임,72.35,100.0,51.5,83.7,54.2,9240.0,17.8,519.0,1655.0,293.75,0.06059574468085106,,"<a href=""https://m.stock.naver.com/domestic/stock/041440/total"" target=""_blank"">Naver Mobile</a>"
012700,리드코프,72.35,75.0,54.1,77.0,83.3,3805.0,6.89,552.0,1006.0,47.474747474747474,0.14512978723404255,,"<a href=""https://m.stock.naver.com/domestic/stock/012700/total"" target=""_blank"">Naver Mobile</a>"
383310,에코프로에이치엔,72.32499999999999,50.0,61.6,98.8,78.9,34600.0,41.69,830.0,7257.0,-18.226600985221676,,,"<a href=""https://m.stock.naver.com/domestic/stock/383310/total"" target=""_blank"">Naver Mobile</a>"
091700,파트론,72.3,50.0,55.6,97.6,86.0,7650.0,13.37,572.0,4208.0,-24.193548387096776,,,"<a href=""https://m.stock.naver.com/domestic/stock/091700/total"" target=""_blank"">Naver Mobile</a>"
900070,글로벌에스엠,72.275,83.3,51.9,87.3,66.6,525.0,9.38,56.0,282.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/900070/total"" target=""_blank"">Naver Mobile</a>"
402030,코난테크놀로지,72.275,100.0,42.5,49.3,97.3,22600.0,,-724.0,2829.0,34.375,,,"<a href=""https://m.stock.naver.com/domestic/stock/402030/total"" target=""_blank"">Naver Mobile</a>"
069080,웹젠,72.27499999999999,50.0,72.6,98.8,67.7,14480.0,17.22,841.0,5010.0,-55.283307810107196,,,"<a href=""https://m.stock.naver.com/domestic/stock/069080/total"" target=""_blank"">Naver Mobile</a>"
489210,교보17호스팩,72.26666666666667,,71.8,95.0,50.0,2155.0,,-22.0,112.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/489210/total"" target=""_blank"">Naver Mobile</a>"
015750,성우하이텍,72.225,81.2,57.5,74.4,75.8,7950.0,3.46,2300.0,6360.0,33.18551367331855,0.10426236080178174,,"<a href=""https://m.stock.naver.com/domestic/stock/015750/total"" target=""_blank"">Naver Mobile</a>"
195940,HK이노엔,72.225,86.2,61.5,83.7,57.5,53900.0,22.72,2372.0,15270.0,16.869565217391305,1.3468041237113402,,"<a href=""https://m.stock.naver.com/domestic/stock/195940/total"" target=""_blank"">Naver Mobile</a>"
056090,시지메드텍,72.225,100.0,58.6,83.6,46.7,1886.0,49.63,38.0,1947.0,290.0,0.17113793103448277,,"<a href=""https://m.stock.naver.com/domestic/stock/056090/total"" target=""_blank"">Naver Mobile</a>"
042500,링네트,72.2,50.0,62.2,98.7,77.9,3935.0,7.17,549.0,877.0,-23.270440251572328,,,"<a href=""https://m.stock.naver.com/domestic/stock/042500/total"" target=""_blank"">Naver Mobile</a>"
043150,바텍,72.2,68.4,75.7,98.8,45.9,20950.0,6.3,3325.0,3112.0,17.339667458432302,0.3633287671232877,,"<a href=""https://m.stock.naver.com/domestic/stock/043150/total"" target=""_blank"">Naver Mobile</a>"
290270,휴네시온,72.2,68.9,71.7,66.0,82.2,3710.0,6.77,548.0,356.0,-19.696969696969695,,,"<a href=""https://m.stock.naver.com/domestic/stock/290270/total"" target=""_blank"">Naver Mobile</a>"
458870,씨어스테크놀로지,72.2,,81.8,78.8,56.0,164100.0,260.48,630.0,2785.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/458870/total"" target=""_blank"">Naver Mobile</a>"
187790,나노,72.17500000000001,66.7,73.9,66.5,81.6,4000.0,5.67,706.0,1234.0,255.73770491803282,0.022171153846153844,,"<a href=""https://m.stock.naver.com/domestic/stock/187790/total"" target=""_blank"">Naver Mobile</a>"
425040,티이엠씨,72.175,67.5,60.7,84.3,76.2,9510.0,18.18,523.0,2028.0,-10.4,,,"<a href=""https://m.stock.naver.com/domestic/stock/425040/total"" target=""_blank"">Naver Mobile</a>"
198080,캐프,72.125,52.0,62.8,92.2,81.5,2380.0,3.46,688.0,513.0,-27.450980392156865,,,"<a href=""https://m.stock.naver.com/domestic/stock/198080/total"" target=""_blank"">Naver Mobile</a>"
128660,피제이메탈,72.1,75.6,49.7,81.3,81.8,3170.0,20.06,158.0,786.0,-48.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/128660/total"" target=""_blank"">Naver Mobile</a>"
065350,신성델타테크,72.075,92.8,48.5,66.4,80.6,72900.0,165.68,440.0,236.0,368.8888888888889,0.44913253012048193,,"<a href=""https://m.stock.naver.com/domestic/stock/065350/total"" target=""_blank"">Naver Mobile</a>"
289010,아이스크림에듀,72.075,83.3,46.3,77.5,81.2,1570.0,,-321.0,219.0,72.45508982035929,,,"<a href=""https://m.stock.naver.com/domestic/stock/289010/total"" target=""_blank"">Naver Mobile</a>"
197140,디지캡,72.07499999999999,83.3,40.0,83.9,81.1,2195.0,,-23.0,286.0,90.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/197140/total"" target=""_blank"">Naver Mobile</a>"
129890,앱코,72.05000000000001,71.5,56.5,93.3,66.9,934.0,10.04,93.0,425.0,-4.166666666666666,,,"<a href=""https://m.stock.naver.com/domestic/stock/129890/total"" target=""_blank"">Naver Mobile</a>"
432430,와이랩,72.025,79.5,42.5,78.1,88.0,3695.0,,-470.0,610.0,18.947368421052634,,,"<a href=""https://m.stock.naver.com/domestic/stock/432430/total"" target=""_blank"">Naver Mobile</a>"
045060,오공,72.0,50.2,54.3,98.8,84.7,2355.0,6.89,342.0,399.0,-37.634408602150536,,,"<a href=""https://m.stock.naver.com/domestic/stock/045060/total"" target=""_blank"">Naver Mobile</a>"
023770,플레이위드,71.975,90.0,50.0,62.1,85.8,2895.0,,-295.0,259.0,67.90123456790124,,,"<a href=""https://m.stock.naver.com/domestic/stock/023770/total"" target=""_blank"">Naver Mobile</a>"
230360,에코마케팅,71.975,64.9,68.1,93.9,61.0,15910.0,17.7,899.0,4932.0,-9.032258064516128,,,"<a href=""https://m.stock.naver.com/domestic/stock/230360/total"" target=""_blank"">Naver Mobile</a>"
267980,매일유업,71.975,52.8,55.5,94.4,85.2,40300.0,6.3,6398.0,3088.0,-6.191369606003752,,,"<a href=""https://m.stock.naver.com/domestic/stock/267980/total"" target=""_blank"">Naver Mobile</a>"
